shipment_id,product_id,supplier_id,route_id,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,transit_hours,quantity,unit_cost,recorded_temperature,required_temp_min,required_temp_max,deviation_c,temperature_excursion_flag,excursion_severity,excursion_duration_hours,delay_flag,delay_duration_hours,spoilage_risk_score,spoilage_risk_category,estimated_spoilage_qty,estimated_financial_loss
SHP01194,P005,S005,R027,2024-07-13,2024-07-13 10:47:57,2024-07-13 22:21:36,Delivered,17.2,300.0,13.38,1.9,0,4,0.0,0,,0.0,1.0,11.560833333333331,1,Medium Risk,30,401.4
SHP01195,P014,S001,R001,2024-05-25,2024-05-27 05:10:47,2024-05-27 19:12:36,Delivered,51.7,100.0,16.04,26.4,13,15,11.4,1,Severe,0.0,1.0,14.030277777777778,4,High Risk,35,561.4
SHP01196,P011,S006,R004,2024-04-03,2024-04-03 08:40:25,,Cancelled,10.3,100.0,21.42,-0.1,-1,2,0.0,0,,0.0,,,1,Medium Risk,10,214.2
SHP01197,P018,S005,R018,2024-12-02,2024-12-03 08:02:47,2024-12-03 14:21:00,Delivered,29.5,400.0,16.44,3.7,0,4,0.0,0,,9.8,1.0,6.303611111111112,3,High Risk,140,2301.6
SHP01198,P002,S003,R003,2024-02-18,2024-02-23 21:47:07,2024-02-26 15:06:00,Delivered,207.1,300.0,6.75,2.9,2,4,0.0,0,,103.6,1.0,65.31472222222222,5,Critical Risk,225,1518.75
SHP01199,P019,S009,R026,2024-05-06,2024-05-08 17:16:00,2024-05-08 15:08:24,Delivered,57.4,50.0,9.85,11.5,8,12,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP01200,P006,S009,R008,2024-07-27,2024-07-30 09:06:57,2024-07-29 13:54:00,Delivered,61.9,200.0,16.77,-4.9,0,4,4.9,1,Mild,15.5,0.0,0.0,3,High Risk,70,1173.9
SHP01201,P013,S004,R027,2024-09-27,2024-09-27 10:29:20,2024-09-28 00:25:12,Delivered,11.1,250.0,3.35,2.3,0,4,0.0,0,,0.0,1.0,13.931111111111113,1,Medium Risk,25,83.75
SHP01202,P009,S010,R016,2024-01-01,2024-01-04 19:44:03,,Cancelled,140.8,150.0,8.03,-0.6,-1,2,0.0,0,,28.2,,,1,Medium Risk,15,120.45
SHP01203,P008,S003,R023,2024-01-21,2024-01-23 11:54:59,2024-01-23 11:00:00,Delivered,59.0,200.0,19.33,1.6,0,4,0.0,0,,14.8,0.0,0.0,2,Medium Risk,20,386.6
SHP01204,P007,S002,R027,2024-12-22,2024-12-22 10:25:34,2024-12-22 08:42:00,Delivered,8.7,100.0,12.06,2.9,0,4,0.0,0,,2.2,0.0,0.0,2,Medium Risk,10,120.6
SHP01205,P013,S009,R022,2024-05-20,2024-05-24 23:21:55,2024-05-26 09:07:12,Delivered,139.2,200.0,3.35,1.4,0,4,0.0,0,,0.0,1.0,33.75472222222222,2,Medium Risk,20,67.0
SHP01206,P009,S001,R014,2024-08-25,2024-08-29 07:26:13,2024-08-29 16:42:36,Delivered,86.7,100.0,8.03,-5.8,-1,2,4.8,1,Mild,0.0,1.0,9.273055555555556,3,High Risk,35,281.05
SHP01207,P006,S007,R025,2024-01-08,2024-01-13 21:26:08,2024-01-14 07:12:00,Delivered,151.2,200.0,16.77,1.2,0,4,0.0,0,,0.0,1.0,9.764444444444443,1,Medium Risk,20,335.4
SHP01208,P016,S007,R009,2024-03-23,2024-03-25 07:48:25,2024-03-25 15:42:00,Delivered,63.7,150.0,19.67,-3.7,0,4,3.7,1,Mild,63.7,1.0,7.893055555555556,4,High Risk,52,1022.84
SHP01209,P009,S002,R009,2024-12-03,2024-12-05 06:25:51,2024-12-05 17:12:00,Delivered,65.2,100.0,8.03,1.9,-1,2,0.0,0,,13.0,1.0,10.769166666666669,2,Medium Risk,10,80.3
SHP01210,P008,S009,R028,2024-11-10,2024-11-13 04:58:59,2024-11-15 16:38:24,Delivered,85.4,50.0,19.33,3.9,0,4,0.0,0,,0.0,1.0,59.65694444444444,2,Medium Risk,5,96.65
SHP01211,P018,S007,R019,2024-06-23,2024-06-24 14:53:17,2024-06-24 07:30:00,Delivered,31.5,250.0,16.44,3.1,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP01212,P013,S010,R019,2024-10-15,2024-10-16 16:21:19,2024-10-16 22:58:12,Delivered,42.7,300.0,3.35,12.9,0,4,8.9,1,Severe,7.1,1.0,6.614722222222222,4,High Risk,105,351.75
SHP01213,P016,S004,R014,2024-10-14,2024-10-17 18:15:04,2024-10-17 11:36:00,In Transit,76.0,50.0,19.67,1.6,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP01214,P003,S002,R022,2024-10-07,2024-10-11 21:46:42,2024-10-13 08:54:00,Delivered,139.0,200.0,18.91,2.4,2,6,0.0,0,,69.5,1.0,35.12166666666667,5,Critical Risk,150,2836.5
SHP01215,P019,S008,R007,2024-02-17,2024-02-22 08:32:26,2024-02-22 18:12:00,Delivered,138.2,200.0,9.85,5.2,8,12,2.8,1,Mild,69.1,1.0,9.659444444444444,4,High Risk,70,689.5
SHP01216,P006,S001,R027,2024-09-07,2024-09-07 10:39:40,2024-09-07 15:36:00,Delivered,15.6,200.0,16.77,0.4,0,4,0.0,0,,3.1,1.0,4.938888888888889,0,Low Risk,0,0.0
SHP01217,P012,S006,R025,2024-08-19,2024-08-24 06:05:03,2024-08-26 07:40:12,Delivered,159.7,50.0,18.65,3.5,0,4,0.0,0,,0.0,1.0,49.58583333333333,2,Medium Risk,5,93.25
SHP01218,P006,S004,R024,2024-01-24,2024-01-28 09:48:30,2024-01-30 04:18:00,Delivered,148.3,500.0,16.77,1.8,0,4,0.0,0,,37.1,1.0,42.49166666666667,4,High Risk,175,2934.75
SHP01219,P007,S006,R021,2024-06-02,2024-06-05 08:10:48,,Cancelled,113.6,150.0,12.06,6.3,0,4,2.3,1,Mild,22.7,,,1,Medium Risk,15,180.9
SHP01220,P014,S002,R003,2024-03-21,2024-03-26 10:14:35,2024-03-26 08:42:00,Delivered,128.7,250.0,16.04,14.6,13,15,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP01221,P017,S010,R019,2024-06-17,2024-06-18 14:36:17,,Cancelled,87.2,500.0,21.86,2.3,0,4,0.0,0,,43.6,,,2,Medium Risk,50,1093.0
SHP01222,P015,S005,R011,2024-05-13,2024-05-15 19:19:11,,Cancelled,76.2,500.0,6.02,5.8,0,4,1.7999999999999998,1,Mild,0.0,,,1,Medium Risk,50,301.0
SHP01223,P005,S001,R008,2024-12-24,2024-12-27 14:15:25,2024-12-28 07:50:24,Delivered,94.4,150.0,13.38,2.6,0,4,0.0,0,,31.5,1.0,17.583055555555557,3,High Risk,52,695.76
SHP01224,P008,S003,R008,2024-01-26,2024-01-29 10:24:25,2024-02-01 04:28:48,Delivered,92.8,300.0,19.33,2.2,0,4,0.0,0,,15.5,1.0,66.07305555555556,2,Medium Risk,30,579.9
SHP01225,P011,S009,R005,2024-04-01,2024-04-04 09:35:40,,Cancelled,65.0,100.0,21.42,1.4,-1,2,0.0,0,,16.2,,,1,Medium Risk,10,214.2
SHP01226,P014,S009,R003,2024-06-13,2024-06-19 00:15:22,2024-06-27 05:26:24,Delivered,155.2,50.0,16.04,13.1,13,15,0.0,0,,0.0,1.0,197.1838888888889,2,Medium Risk,5,80.2
SHP01227,P001,S002,R011,2024-03-25,2024-03-27 17:55:03,,Cancelled,83.4,100.0,16.53,2.4,2,4,0.0,0,,0.0,,,1,Medium Risk,10,165.3
SHP01228,P002,S010,R001,2024-03-17,2024-03-19 01:17:42,2024-03-20 13:08:24,Delivered,77.4,250.0,6.75,-2.3,2,4,4.3,1,Mild,0.0,1.0,35.845,4,High Risk,87,587.25
SHP01229,P005,S010,R022,2024-10-22,2024-10-27 01:25:46,2024-10-28 04:30:00,Delivered,148.5,250.0,13.38,8.9,0,4,4.9,1,Mild,0.0,1.0,27.070555555555558,3,High Risk,87,1164.06
SHP01230,P016,S001,R017,2024-08-10,2024-08-12 19:51:11,2024-08-13 11:06:00,Delivered,83.1,300.0,19.67,-3.7,0,4,3.7,1,Mild,13.8,1.0,15.246944444444445,2,Medium Risk,30,590.1
SHP01231,P017,S003,R013,2024-07-12,2024-07-18 05:23:28,2024-07-19 19:18:00,Delivered,187.3,300.0,21.86,0.9,0,4,0.0,0,,0.0,1.0,37.90888888888889,2,Medium Risk,30,655.8
SHP01232,P006,S010,R013,2024-01-22,2024-01-27 23:30:20,2024-01-29 18:06:00,Delivered,186.1,500.0,16.77,1.0,0,4,0.0,0,,37.2,1.0,42.59444444444444,2,Medium Risk,50,838.5
SHP01233,P017,S003,R005,2024-02-03,2024-02-06 14:26:40,,Cancelled,66.1,100.0,21.86,12.3,0,4,8.3,1,Severe,0.0,,,3,High Risk,35,765.1
SHP01234,P009,S005,R028,2024-11-25,2024-11-28 05:18:32,2024-11-27 15:54:00,Delivered,63.9,400.0,8.03,12.6,-1,2,10.6,1,Severe,21.3,0.0,0.0,6,Critical Risk,300,2409.0
SHP01235,P003,S007,R009,2024-05-04,2024-05-06 03:47:56,2024-05-06 06:40:12,Delivered,49.7,150.0,18.91,3.2,2,6,0.0,0,,0.0,1.0,2.871111111111111,1,Medium Risk,15,283.65
SHP01236,P010,S007,R010,2024-03-22,2024-03-26 01:22:14,2024-03-25 19:46:48,Delivered,70.6,400.0,3.9,-15.8,-18,-15,0.0,0,,14.1,0.0,0.0,1,Medium Risk,40,156.0
SHP01237,P009,S002,R015,2024-01-21,2024-01-22 11:49:44,2024-01-25 17:57:36,Delivered,51.8,300.0,8.03,0.1,-1,2,0.0,0,,0.0,1.0,78.13111111111111,3,High Risk,105,843.15
SHP01238,P008,S006,R011,2024-10-05,2024-10-07 11:49:11,2024-10-12 07:46:48,Delivered,79.9,100.0,19.33,10.2,0,4,6.199999999999999,1,Severe,0.0,1.0,115.96027777777778,5,Critical Risk,75,1449.75
SHP01239,P009,S005,R017,2024-10-21,2024-10-24 02:44:04,,Cancelled,111.0,100.0,8.03,-0.3,-1,2,0.0,0,,0.0,,,1,Medium Risk,10,80.3
SHP01240,P017,S003,R027,2024-05-21,2024-05-21 12:17:03,2024-05-21 11:24:00,Delivered,11.4,50.0,21.86,8.1,0,4,4.1,1,Mild,0.0,0.0,0.0,1,Medium Risk,5,109.3
SHP01241,P010,S004,R007,2024-04-20,2024-04-25 22:09:34,2024-04-25 04:36:00,Delivered,124.6,100.0,3.9,-13.1,-18,-15,1.9000000000000004,1,Mild,24.9,0.0,0.0,2,Medium Risk,10,39.0
SHP01242,P004,S002,R004,2024-12-30,2024-12-30 08:34:57,2024-12-30 11:26:24,Delivered,10.4,200.0,11.42,-0.4,2,6,2.4,1,Mild,4.2,1.0,2.8575,4,High Risk,70,799.4
SHP01243,P007,S008,R007,2024-03-09,2024-03-14 10:45:55,,Cancelled,144.9,100.0,12.06,17.7,0,4,13.7,1,Severe,29.0,,,3,High Risk,35,422.1
SHP01244,P016,S006,R013,2024-02-18,2024-02-24 13:19:40,2024-02-25 07:12:00,Delivered,175.2,200.0,19.67,3.5,0,4,0.0,0,,58.4,1.0,17.872222222222224,3,High Risk,70,1376.9
SHP01245,P001,S010,R004,2024-06-20,2024-06-20 07:54:31,2024-06-20 11:36:00,Delivered,11.6,200.0,16.53,3.8,2,4,0.0,0,,3.9,1.0,3.691388888888889,3,High Risk,70,1157.1
SHP01246,P016,S005,R024,2024-05-25,2024-05-29 18:22:13,,Cancelled,156.0,200.0,19.67,18.3,0,4,14.3,1,Severe,0.0,,,3,High Risk,70,1376.9
SHP01247,P005,S001,R003,2024-06-08,2024-06-14 03:38:02,2024-06-19 08:38:24,Delivered,170.4,100.0,13.38,2.3,0,4,0.0,0,,0.0,1.0,125.00611111111112,2,Medium Risk,10,133.8
SHP01248,P017,S008,R011,2024-01-14,2024-01-16 17:18:26,,Cancelled,75.3,200.0,21.86,2.9,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01249,P008,S008,R009,2024-06-20,2024-06-22 03:55:10,,Cancelled,57.6,250.0,19.33,3.0,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01250,P002,S006,R021,2024-01-11,2024-01-14 06:43:13,2024-01-15 14:00:00,Delivered,110.0,50.0,6.75,2.9,2,4,0.0,0,,0.0,1.0,31.279722222222222,3,High Risk,17,114.75
SHP01251,P005,S007,R025,2024-01-10,2024-01-16 02:05:06,,Cancelled,199.0,300.0,13.38,3.5,0,4,0.0,0,,66.3,,,2,Medium Risk,30,401.4
SHP01252,P001,S007,R005,2024-12-16,2024-12-19 06:56:44,2024-12-20 03:46:12,Delivered,90.7,200.0,16.53,2.4,2,4,0.0,0,,36.3,1.0,20.824444444444445,4,High Risk,70,1157.1
SHP01253,P014,S009,R018,2024-04-03,2024-04-04 03:34:53,,Cancelled,32.6,150.0,16.04,14.5,13,15,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01254,P010,S001,R004,2024-05-03,2024-05-03 08:37:43,2024-05-03 11:03:00,In Transit,8.5,300.0,3.9,-12.8,-18,-15,2.200000000000001,1,Mild,5.7,1.0,2.421388888888889,4,High Risk,105,409.5
SHP01255,P018,S009,R005,2024-07-27,2024-07-30 05:35:49,2024-07-29 17:12:00,Delivered,65.2,500.0,16.44,8.0,0,4,4.0,1,Mild,16.3,0.0,0.0,3,High Risk,175,2877.0
SHP01256,P002,S009,R012,2024-10-16,2024-10-17 23:16:54,,Cancelled,62.1,500.0,6.75,3.9,2,4,0.0,0,,31.0,,,3,High Risk,175,1181.25
SHP01257,P013,S010,R023,2024-10-20,2024-10-22 16:25:19,2024-10-24 05:08:24,Delivered,77.8,250.0,3.35,1.5,0,4,0.0,0,,0.0,1.0,36.71805555555556,2,Medium Risk,25,83.75
SHP01258,P020,S008,R003,2024-09-24,2024-09-29 20:22:35,,Cancelled,137.6,200.0,23.51,3.8,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01259,P001,S009,R010,2024-10-18,2024-10-22 03:01:15,2024-10-22 16:00:00,Delivered,112.0,150.0,16.53,2.4,2,4,0.0,0,,37.3,1.0,12.979166666666666,4,High Risk,52,859.56
SHP01260,P005,S007,R013,2024-10-15,2024-10-22 02:25:02,2024-10-22 19:00:00,In Transit,187.0,400.0,13.38,-3.2,0,4,3.2,1,Mild,46.8,1.0,16.58277777777778,4,High Risk,140,1873.2
SHP01261,P001,S008,R006,2024-04-20,2024-04-24 00:56:00,,Cancelled,89.2,300.0,16.53,2.4,2,4,0.0,0,,59.5,,,3,High Risk,105,1735.65
SHP01262,P018,S001,R027,2024-05-25,2024-05-25 12:07:21,,Cancelled,15.7,150.0,16.44,11.1,0,4,7.1,1,Severe,7.8,,,5,Critical Risk,112,1841.28
SHP01263,P011,S001,R018,2024-03-16,2024-03-17 07:17:45,2024-03-17 07:54:00,In Transit,31.9,100.0,21.42,1.0,-1,2,0.0,0,,0.0,1.0,0.6041666666666666,1,Medium Risk,10,214.2
SHP01264,P012,S007,R021,2024-02-07,2024-02-10 04:51:01,,Cancelled,119.0,150.0,18.65,9.0,0,4,5.0,1,Severe,71.4,,,5,Critical Risk,112,2088.8
SHP01265,P011,S002,R009,2024-04-08,2024-04-10 07:22:57,2024-04-11 04:30:00,Delivered,87.2,200.0,21.42,1.3,-1,2,0.0,0,,0.0,1.0,21.1175,2,Medium Risk,20,428.4
SHP01266,P006,S008,R025,2024-04-24,2024-04-29 19:00:01,2024-04-28 06:42:00,Delivered,102.7,400.0,16.77,3.6,0,4,0.0,0,,25.7,0.0,0.0,2,Medium Risk,40,670.8
SHP01267,P013,S009,R007,2024-02-08,2024-02-13 07:25:21,2024-02-13 02:39:00,Delivered,111.5,100.0,3.35,-5.8,0,4,5.8,1,Severe,0.0,0.0,0.0,3,High Risk,35,117.25
SHP01268,P009,S002,R010,2024-11-18,2024-11-22 00:59:48,2024-11-22 15:12:00,In Transit,111.2,200.0,8.03,1.3,-1,2,0.0,0,,0.0,1.0,14.203333333333331,2,Medium Risk,20,160.6
SHP01269,P005,S001,R024,2024-07-07,2024-07-11 11:36:15,2024-07-11 08:24:00,Delivered,104.4,250.0,13.38,1.8,0,4,0.0,0,,17.4,0.0,0.0,0,Low Risk,0,0.0
SHP01270,P015,S003,R024,2024-07-25,2024-07-29 14:25:29,2024-07-31 06:54:00,In Transit,150.9,100.0,6.02,0.1,0,4,0.0,0,,0.0,1.0,40.47527777777778,2,Medium Risk,10,60.2
SHP01271,P016,S007,R002,2024-03-23,2024-03-24 01:22:54,2024-03-24 04:00:00,Delivered,28.0,250.0,19.67,9.6,0,4,5.6,1,Severe,21.0,1.0,2.618333333333333,5,Critical Risk,187,3678.29
SHP01272,P015,S004,R003,2024-03-08,2024-03-13 14:30:18,,Cancelled,207.6,400.0,6.02,1.4,0,4,0.0,0,,69.2,,,2,Medium Risk,40,240.8
SHP01273,P015,S001,R007,2024-03-25,2024-03-30 04:27:54,,Cancelled,173.0,400.0,6.02,0.9,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01274,P011,S003,R015,2024-09-10,2024-09-11 16:41:45,,Cancelled,44.0,250.0,21.42,0.3,-1,2,0.0,0,,29.3,,,3,High Risk,87,1863.54
SHP01275,P006,S010,R011,2024-01-25,2024-01-27 13:01:36,2024-01-27 06:06:00,Delivered,54.1,400.0,16.77,2.25,0,4,0.0,0,,0.0,0.0,0.0,0,Low Risk,0,0.0
SHP01276,P007,S005,R027,2024-02-22,2024-02-22 11:20:36,2024-02-22 19:12:00,Delivered,12.0,500.0,12.06,16.7,0,4,12.7,1,Severe,0.0,1.0,7.856666666666666,4,High Risk,175,2110.5
SHP01277,P003,S001,R027,2024-03-23,2024-03-23 12:04:54,2024-03-23 22:33:36,Delivered,14.1,100.0,18.91,5.3,2,6,0.0,0,,0.0,1.0,10.478333333333332,2,Medium Risk,10,189.1
SHP01278,P014,S003,R019,2024-10-06,2024-10-07 19:53:38,,Cancelled,42.2,200.0,16.04,19.5,13,15,4.5,1,Mild,8.4,,,1,Medium Risk,20,320.8
SHP01279,P004,S009,R006,2024-10-05,2024-10-08 14:17:55,2024-10-09 18:30:00,Delivered,114.5,50.0,11.42,5.0,2,6,0.0,0,,28.6,1.0,28.20138888888889,3,High Risk,17,194.14
SHP01280,P014,S007,R022,2024-03-01,2024-03-06 11:23:02,2024-03-06 20:12:00,Delivered,140.2,400.0,16.04,23.1,13,15,8.100000000000001,1,Severe,93.5,1.0,8.81611111111111,6,Critical Risk,300,4812.0
SHP01281,P001,S006,R025,2024-01-02,2024-01-07 05:33:15,2024-01-08 11:19:12,Delivered,141.2,300.0,16.53,2.4,2,4,0.0,0,,28.2,1.0,29.765833333333333,3,High Risk,105,1735.65
SHP01282,P013,S006,R001,2024-06-20,2024-06-22 02:36:15,2024-06-22 11:54:00,Delivered,59.9,100.0,3.35,2.3,0,4,0.0,0,,30.0,1.0,9.295833333333333,3,High Risk,35,117.25
SHP01283,P019,S003,R011,2024-10-17,2024-10-19 13:45:06,,Cancelled,66.3,250.0,9.85,10.4,8,12,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01284,P010,S009,R028,2024-01-09,2024-01-11 18:09:46,,Cancelled,106.0,200.0,3.9,-1.8,-18,-15,13.2,1,Severe,35.3,,,6,Critical Risk,150,585.0
SHP01285,P020,S005,R017,2024-05-29,2024-05-31 23:26:52,2024-06-02 06:37:48,Delivered,93.3,100.0,23.51,-2.7,0,4,2.7,1,Mild,0.0,1.0,31.182222222222222,3,High Risk,35,822.85
SHP01286,P018,S009,R015,2024-01-19,2024-01-20 12:53:36,2024-01-21 00:12:00,In Transit,87.2,200.0,16.44,3.6,0,4,0.0,0,,17.4,1.0,11.306666666666668,1,Medium Risk,20,328.8
SHP01287,P006,S001,R020,2024-08-19,2024-08-25 05:04:37,,Cancelled,137.5,500.0,16.77,2.5,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01288,P018,S003,R028,2024-11-15,2024-11-17 22:21:46,2024-11-18 13:24:00,Delivered,85.4,200.0,16.44,-5.2,0,4,5.2,1,Severe,28.5,1.0,15.037222222222224,6,Critical Risk,150,2466.0
SHP01289,P018,S006,R022,2024-09-25,2024-09-30 10:01:13,2024-09-29 10:09:00,Delivered,96.5,50.0,16.44,8.2,0,4,4.199999999999999,1,Mild,0.0,0.0,0.0,1,Medium Risk,5,82.2
SHP01290,P013,S007,R024,2024-11-13,2024-11-17 15:23:14,2024-11-17 18:00:00,Delivered,114.0,150.0,3.35,9.4,0,4,5.4,1,Severe,0.0,1.0,2.6127777777777776,3,High Risk,52,174.2
SHP01291,P009,S005,R006,2024-09-25,2024-09-28 18:59:00,2024-09-28 22:54:00,Delivered,94.9,250.0,8.03,1.4,-1,2,0.0,0,,0.0,1.0,3.9166666666666665,1,Medium Risk,25,200.75
SHP01292,P005,S009,R024,2024-10-21,2024-10-25 22:30:32,2024-10-29 13:24:00,Delivered,158.0,100.0,13.38,3.8,0,4,0.0,0,,79.0,1.0,86.89111111111112,4,High Risk,35,468.3
SHP01293,P011,S003,R018,2024-06-21,2024-06-22 08:15:20,,Cancelled,39.1,150.0,21.42,11.5,-1,2,9.5,1,Severe,0.0,,,4,High Risk,52,1113.84
SHP01294,P008,S006,R017,2024-11-07,2024-11-10 00:27:56,2024-11-11 04:54:00,In Transit,100.9,100.0,19.33,7.35,0,4,3.35,1,Mild,75.7,1.0,28.434444444444445,5,Critical Risk,75,1449.75
SHP01295,P001,S008,R017,2024-05-14,2024-05-17 08:40:04,2024-05-19 01:52:48,Delivered,110.8,500.0,16.53,2.6,2,4,0.0,0,,73.9,1.0,41.21222222222222,5,Critical Risk,375,6198.75
SHP01296,P008,S001,R007,2024-06-05,2024-06-10 05:31:54,,Cancelled,167.9,100.0,19.33,2.3,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01297,P002,S004,R017,2024-12-26,2024-12-28 22:34:07,2024-12-30 02:09:00,Delivered,75.5,400.0,6.75,2.7,2,4,0.0,0,,0.0,1.0,27.58138888888889,3,High Risk,140,945.0
SHP01298,P004,S006,R027,2024-06-16,2024-06-16 10:39:41,,Cancelled,10.3,400.0,11.42,2.9,2,6,0.0,0,,2.6,,,3,High Risk,140,1598.8
SHP01299,P014,S008,R028,2024-06-11,2024-06-14 05:27:46,2024-06-13 08:48:00,Delivered,56.8,100.0,16.04,10.9,13,15,2.1,1,Mild,0.0,0.0,0.0,1,Medium Risk,10,160.4
SHP01300,P012,S003,R015,2024-07-15,2024-07-16 16:29:36,2024-07-16 21:54:00,Delivered,45.9,50.0,18.65,1.9,0,4,0.0,0,,11.5,1.0,5.406666666666666,2,Medium Risk,5,93.25
SHP01301,P001,S005,R012,2024-03-07,2024-03-09 03:41:41,2024-03-09 05:21:00,In Transit,48.5,300.0,16.53,9.3,2,4,5.300000000000001,1,Severe,0.0,1.0,1.6552777777777778,4,High Risk,105,1735.65
SHP01302,P011,S010,R017,2024-07-31,2024-08-03 01:35:39,,Cancelled,101.5,500.0,21.42,-0.5,-1,2,0.0,0,,0.0,,,1,Medium Risk,50,1071.0
SHP01303,P009,S009,R021,2024-06-22,2024-06-25 08:01:39,2024-06-26 11:18:00,Delivered,107.3,250.0,8.03,15.1,-1,2,13.1,1,Severe,21.5,1.0,27.2725,6,Critical Risk,187,1501.61
SHP01304,P020,S002,R003,2024-12-20,2024-12-25 14:59:08,2024-12-26 07:42:00,Delivered,151.7,50.0,23.51,17.9,0,4,13.9,1,Severe,0.0,1.0,16.714444444444446,4,High Risk,17,399.67
SHP01305,P008,S010,R021,2024-04-28,2024-05-01 05:09:23,2024-05-01 01:02:24,Delivered,66.4,300.0,19.33,-5.3,0,4,5.3,1,Severe,0.0,0.0,0.0,3,High Risk,105,2029.65
SHP01306,P011,S006,R016,2024-01-18,2024-01-21 23:47:20,,Cancelled,108.3,250.0,21.42,-5.3,-1,2,4.3,1,Mild,0.0,,,2,Medium Risk,25,535.5
SHP01307,P013,S010,R020,2024-09-08,2024-09-14 10:00:21,2024-09-13 15:44:24,Delivered,123.4,500.0,3.35,13.8,0,4,9.8,1,Severe,30.8,0.0,0.0,3,High Risk,175,586.25
SHP01308,P005,S001,R005,2024-07-06,2024-07-09 17:17:26,2024-07-11 06:30:00,Delivered,115.0,100.0,13.38,12.6,0,4,8.6,1,Severe,0.0,1.0,37.20944444444444,5,Critical Risk,75,1003.5
SHP01309,P004,S003,R007,2024-02-02,2024-02-07 18:04:29,2024-02-09 17:45:36,Delivered,116.1,100.0,11.42,4.5,2,6,0.0,0,,38.7,1.0,47.68527777777778,5,Critical Risk,75,856.5
SHP01310,P003,S009,R008,2024-07-31,2024-08-03 03:32:04,2024-08-03 13:28:12,In Transit,77.7,150.0,18.91,2.1,2,6,0.0,0,,13.0,1.0,9.935555555555556,2,Medium Risk,15,283.65
SHP01311,P003,S008,R006,2024-04-02,2024-04-05 17:03:02,2024-04-07 09:24:00,Delivered,129.4,500.0,18.91,9.8,2,6,3.8000000000000007,1,Mild,0.0,1.0,40.34944444444445,4,High Risk,175,3309.25
SHP01312,P002,S006,R005,2024-11-12,2024-11-15 14:40:22,2024-11-15 16:16:12,In Transit,67.9,200.0,6.75,7.9,2,4,3.9,1,Mild,0.0,1.0,1.5972222222222223,2,Medium Risk,20,135.0
SHP01313,P006,S008,R004,2024-11-26,2024-11-26 07:49:46,2024-11-26 10:33:36,Delivered,9.6,200.0,16.77,3.1,0,4,0.0,0,,0.0,1.0,2.730555555555556,0,Low Risk,0,0.0
SHP01314,P006,S001,R011,2024-04-03,2024-04-05 15:10:26,2024-04-05 13:09:36,Delivered,55.6,150.0,16.77,3.0,0,4,0.0,0,,27.8,0.0,0.0,2,Medium Risk,15,251.55
SHP01315,P011,S010,R003,2024-11-23,2024-11-28 20:51:04,2024-11-28 18:30:00,Delivered,138.5,300.0,21.42,10.9,-1,2,8.9,1,Severe,46.2,0.0,0.0,6,Critical Risk,225,4819.5
SHP01316,P018,S004,R011,2024-10-11,2024-10-13 11:29:56,2024-10-14 20:00:00,In Transit,92.0,500.0,16.44,8.5,0,4,4.5,1,Mild,23.0,1.0,32.50111111111111,5,Critical Risk,375,6165.0
SHP01317,P001,S010,R011,2024-05-13,2024-05-15 15:11:07,2024-05-21 02:42:00,In Transit,88.5,100.0,16.53,3.4,2,4,0.0,0,,0.0,1.0,131.51472222222222,3,High Risk,35,578.55
SHP01318,P019,S008,R001,2024-04-05,2024-04-07 02:32:04,2024-04-07 13:12:00,In Transit,61.2,500.0,9.85,10.7,8,12,0.0,0,,12.2,1.0,10.665555555555557,1,Medium Risk,50,492.5
SHP01319,P007,S008,R023,2024-06-16,2024-06-18 20:19:11,2024-06-19 15:21:36,Delivered,54.6,50.0,12.06,0.5,0,4,0.0,0,,0.0,1.0,19.040277777777774,1,Medium Risk,5,60.3
SHP01320,P012,S007,R024,2024-01-28,2024-02-01 09:19:30,,Cancelled,132.5,500.0,18.65,2.2,0,4,0.0,0,,0.0,,,0,Low Risk,0,0.0
SHP01321,P015,S006,R022,2024-04-17,2024-04-22 11:54:45,2024-04-27 21:16:48,Delivered,163.3,400.0,6.02,5.4,0,4,1.4000000000000004,1,Mild,54.4,1.0,129.3675,5,Critical Risk,300,1806.0
SHP01322,P009,S005,R008,2024-07-17,2024-07-20 13:36:11,2024-07-22 11:33:36,Delivered,101.2,100.0,8.03,-0.7,-1,2,0.0,0,,0.0,1.0,45.956944444444446,3,High Risk,35,281.05
SHP01323,P019,S002,R001,2024-03-17,2024-03-18 23:52:47,2024-03-21 06:24:00,Delivered,64.0,50.0,9.85,24.7,8,12,12.7,1,Severe,16.0,1.0,54.52027777777778,7,Critical Risk,37,364.45
