reading_id,shipment_id,reading_timestamp,sensor_temperature,sensor_id
T004561,SHP01127,2024-03-06 07:26:26,10.4,SEN192
T004562,SHP01127,2024-03-07 13:03:03,1.1,SEN191
T004564,SHP01128,2024-01-17 21:04:25,6.0,SEN150
T004565,SHP01128,2024-01-17 03:49:43,3.0,SEN193
T004566,SHP01129,2024-10-01 16:24:10,4.9,SEN135
T004567,SHP01129,2024-10-01 07:52:51,0.6,SEN168
T004568,SHP01130,2024-11-11 04:06:21,9.3,SEN198
T004569,SHP01130,2024-11-11 16:39:48,1.7,SEN128
T004570,SHP01130,2024-11-11 07:36:31,1.7,SEN119
T004571,SHP01130,2024-11-12 08:03:05,-0.4,SEN178
T004572,SHP01130,2024-11-12 03:49:10,2.0,SEN196
T004573,SHP01130,2024-11-11 21:15:55,0.1,SEN154
T004574,SHP01131,2024-06-05 06:41:07,9.7,SEN124
T004575,SHP01131,2024-06-05 17:36:03,11.0,SEN167
T004576,SHP01131,2024-06-05 19:34:24,11.4,SEN168
T004577,SHP01131,2024-06-06 06:00:18,9.2,SEN138
T004578,SHP01131,2024-06-06 08:38:38,8.2,SEN168
T004579,SHP01131,2024-06-05 08:09:35,8.1,SEN146
T004580,SHP01132,2024-12-18 13:59:18,-16.4,SEN181
T004581,SHP01132,2024-12-18 18:00:20,-16.6,SEN127
T004582,SHP01132,2024-12-17 09:42:47,-17.8,SEN102
T004583,SHP01132,2024-12-17 02:00:36,-12.7,SEN160
T004584,SHP01132,2024-12-18 18:49:25,-16.8,SEN165
T004585,SHP01132,2024-12-17 09:57:33,-13.1,SEN151
T004586,SHP01133,2024-09-12 14:52:37,0.5,SEN185
T004587,SHP01133,2024-09-12 06:19:15,0.7,SEN155
T004588,SHP01133,2024-09-12 16:57:18,3.9,SEN190
T004589,SHP01133,2024-09-11 01:39:33,2.0,SEN112
T004590,SHP01134,2024-10-08 18:37:59,4.8,SEN130
T004591,SHP01134,2024-10-09 23:16:01,9.5,SEN118
T004592,SHP01135,2024-08-03 14:41:21,1.5,SEN137
T004593,SHP01135,2024-08-03 15:54:07,6.3,SEN178
T004594,SHP01135,2024-08-03 18:09:41,8.8,SEN120
T004595,SHP01135,2024-08-04 12:39:45,4.8,SEN113
T004596,SHP01135,2024-08-04 01:17:54,0.5,SEN110
T004597,SHP01135,2024-08-04 13:09:30,1.2,SEN195
T004598,SHP01136,2024-07-04 08:46:02,3.2,SEN149
T004599,SHP01136,2024-07-05 04:22:28,6.4,SEN181
T004600,SHP01137,2024-12-04 16:06:14,14.2,SEN165
T004601,SHP01137,2024-12-05 19:37:57,20.0,SEN192
T004602,SHP01138,2024-06-30 14:59:19,13.1,SEN109
T004604,SHP01138,2024-07-01 23:21:50,9.2,SEN128
T004605,SHP01138,2024-06-30 03:39:19,13.2,SEN144
T004606,SHP01138,2024-07-01 08:47:53,8.7,SEN119
T004607,SHP01139,2024-11-10 16:38:03,8.6,SEN195
T004608,SHP01139,2024-11-10 22:07:26,3.3,SEN108
T004609,SHP01139,2024-11-10 22:16:28,0.1,SEN121
T004610,SHP01140,2024-02-24 11:42:22,0.1,SEN184
T004611,SHP01140,2024-02-25 20:38:46,1.4,SEN103
T004612,SHP01140,2024-02-24 04:31:32,7.5,SEN169
T004613,SHP01140,2024-02-25 07:32:19,3.7,SEN199
T004614,SHP01140,2024-02-24 12:13:36,3.1,SEN173
T004615,SHP01140,2024-02-25 11:18:21,6.9,SEN108
T004616,SHP01141,2024-03-18 02:30:55,14.6,SEN121
T004617,SHP01141,2024-03-17 08:31:59,14.5,SEN100
T004618,SHP01141,2024-03-18 21:59:38,16.4,SEN170
T004619,SHP01142,2024-01-11 02:16:58,2.6,SEN175
T004620,SHP01142,2024-01-11 06:39:25,9.4,SEN156
T004621,SHP01143,2024-04-22 15:08:11,0.5,SEN153
T004622,SHP01143,2024-04-22 22:18:47,0.7,SEN141
T004623,SHP01143,2024-04-21 10:56:33,7.8,SEN191
T004624,SHP01143,2024-04-22 04:48:24,3.0,SEN129
T004625,SHP01143,2024-04-21 02:36:01,6.4,SEN188
T004626,SHP01144,2024-12-31 08:04:57,3.0,SEN132
T004627,SHP01144,2025-01-01 13:50:22,3.3,SEN130
T004628,SHP01144,2024-12-31 13:31:20,2.0,SEN106
T004629,SHP01145,2024-07-06 12:19:50,1.6,SEN176
T004630,SHP01145,2024-07-07 16:27:46,1.1,SEN171
T004631,SHP01145,2024-07-06 00:55:10,9.9,SEN128
T004632,SHP01146,2024-03-23 15:24:51,2.6,SEN136
T004633,SHP01146,2024-03-23 15:48:55,2.6,SEN175
T004634,SHP01147,2024-07-28 15:58:10,1.4,SEN107
T004635,SHP01147,2024-07-29 08:12:40,4.2,SEN163
T004636,SHP01148,2024-04-10 15:07:03,0.1,SEN171
T004637,SHP01148,2024-04-10 23:26:05,0.8,SEN113
T004638,SHP01149,2024-04-05 13:52:08,1.9,SEN160
T004639,SHP01149,2024-04-05 05:08:47,0.9,SEN109
T004640,SHP01150,2024-11-08 16:59:50,3.8,SEN101
T004641,SHP01150,2024-11-07 17:06:50,2.8,SEN167
T004642,SHP01150,2024-11-07 13:17:52,2.0,SEN167
T004643,SHP01150,2024-11-07 23:21:52,2.7,SEN126
T004644,SHP01150,2024-11-08 04:44:45,3.1,SEN151
T004646,SHP01151,2024-03-10 14:01:29,2.1,SEN160
T004647,SHP01151,2024-03-11 02:47:59,2.3,SEN169
T004648,SHP01151,2024-03-11 04:31:19,2.9,SEN164
T004649,SHP01151,2024-03-11 17:09:51,2.7,SEN168
T004650,SHP01152,2024-11-06 10:21:55,0.0,SEN131
T004651,SHP01152,2024-11-06 00:52:27,4.9,SEN150
T004652,SHP01152,2024-11-06 23:11:28,2.8,SEN156
T004653,SHP01152,2024-11-06 20:40:00,2.8,SEN171
T004654,SHP01152,2024-11-06 02:27:48,2.2,SEN185
T004655,SHP01152,2024-11-06 19:13:06,1.7,SEN166
T004656,SHP01153,2024-11-04 16:02:34,2.3,SEN170
T004657,SHP01153,2024-11-03 23:23:57,2.7,SEN134
T004658,SHP01154,2024-11-23 00:43:36,3.8,SEN196
T004659,SHP01154,2024-11-23 21:54:11,2.0,SEN197
T004661,SHP01155,2024-07-24 23:07:15,2.6,SEN124
T004662,SHP01155,2024-07-24 16:09:38,3.2,SEN130
T004663,SHP01155,2024-07-23 04:27:49,3.5,SEN132
T004664,SHP01155,2024-07-24 16:07:00,2.4,SEN138
T004665,SHP01155,2024-07-24 10:55:14,1.3,SEN125
T004666,SHP01156,2024-01-29 12:31:15,6.3,SEN178
T004667,SHP01156,2024-01-28 22:01:24,5.9,SEN108
T004668,SHP01156,2024-01-29 14:00:32,3.5,SEN143
T004669,SHP01156,2024-01-28 11:11:04,5.8,SEN149
T004670,SHP01156,2024-01-29 07:50:22,5.7,SEN198
T004671,SHP01157,2024-06-30 19:36:32,2.9,SEN151
T004672,SHP01157,2024-06-30 03:52:00,3.7,SEN106
T004673,SHP01157,2024-06-29 14:04:48,3.5,SEN114
T004674,SHP01157,2024-06-30 18:24:55,3.0,SEN154
T004675,SHP01158,2024-08-17 01:31:17,3.6,SEN191
T004676,SHP01158,2024-08-18 19:05:47,10.4,SEN164
T004677,SHP01158,2024-08-18 07:45:51,2.0,SEN108
T004678,SHP01158,2024-08-18 20:18:48,1.7,SEN175
T004679,SHP01158,2024-08-17 22:12:16,1.3,SEN129
T004680,SHP01158,2024-08-17 03:22:00,1.2,SEN104
T004681,SHP01159,2024-09-21 23:50:34,1.3,SEN191
T004682,SHP01159,2024-09-20 05:17:53,3.7,SEN118
T004683,SHP01159,2024-09-21 09:19:24,3.2,SEN170
T004684,SHP01159,2024-09-20 06:53:29,8.4,SEN198
T004685,SHP01160,2024-03-13 23:32:46,5.3,SEN171
T004686,SHP01160,2024-03-14 00:25:36,3.4,SEN183
T004687,SHP01160,2024-03-14 08:20:27,2.3,SEN108
T004688,SHP01160,2024-03-14 06:37:56,1.6,SEN137
T004689,SHP01160,2024-03-14 08:30:52,2.8,SEN171
T004690,SHP01160,2024-03-13 09:16:42,11.0,SEN191
T004691,SHP01161,2024-03-18 10:17:46,11.2,SEN153
T004692,SHP01161,2024-03-18 17:41:01,10.1,SEN151
T004694,SHP01162,2024-03-25 12:15:10,12.7,SEN190
T004695,SHP01162,2024-03-26 11:59:14,6.8,SEN100
T004696,SHP01162,2024-03-25 13:02:34,5.0,SEN156
T004697,SHP01162,2024-03-25 11:26:42,2.2,SEN115
T004698,SHP01162,2024-03-26 22:30:41,3.7,SEN105
T004699,SHP01163,2024-12-06 07:37:39,8.9,SEN152
T004700,SHP01163,2024-12-07 11:10:58,0.6,SEN164
T004701,SHP01163,2024-12-07 14:01:02,1.3,SEN119
T004702,SHP01163,2024-12-06 12:50:02,0.8,SEN175
T004703,SHP01163,2024-12-07 11:33:39,2.3,SEN119
T004704,SHP01164,2024-06-03 20:08:44,1.6,SEN161
T004705,SHP01164,2024-06-02 19:34:39,1.4,SEN141
T004707,SHP01164,2024-06-03 16:08:35,1.5,SEN189
T004709,SHP01165,2024-03-20 22:44:53,6.6,SEN195
T004710,SHP01165,2024-03-20 10:16:10,1.4,SEN107
T004711,SHP01166,2024-06-09 05:46:40,2.0,SEN141
T004712,SHP01166,2024-06-10 12:51:24,1.6,SEN113
T004713,SHP01166,2024-06-10 09:37:50,3.7,SEN132
T004714,SHP01166,2024-06-09 16:48:33,3.7,SEN107
T004715,SHP01166,2024-06-10 19:13:05,0.5,SEN152
T004716,SHP01167,2024-07-21 07:05:15,7.7,SEN199
T004718,SHP01167,2024-07-22 09:55:04,8.6,SEN188
T004719,SHP01167,2024-07-21 10:13:24,1.8,SEN141
T004720,SHP01167,2024-07-22 12:31:53,3.5,SEN122
T004721,SHP01168,2024-02-13 20:00:18,2.9,SEN188
T004722,SHP01168,2024-02-13 06:11:44,2.0,SEN162
T004723,SHP01168,2024-02-12 19:05:12,7.3,SEN121
T004724,SHP01168,2024-02-12 06:54:14,7.5,SEN144
T004725,SHP01168,2024-02-12 19:01:14,3.8,SEN129
T004726,SHP01169,2024-07-07 23:47:21,3.0,SEN134
T004727,SHP01169,2024-07-06 20:05:24,5.0,SEN136
T004728,SHP01169,2024-07-07 18:47:01,2.9,SEN120
T004730,SHP01169,2024-07-07 19:35:10,2.8,SEN140
T004731,SHP01169,2024-07-06 01:34:30,3.4,SEN123
T004732,SHP01170,2024-01-01 01:24:59,7.9,SEN179
T004733,SHP01170,2024-01-01 04:29:33,9.8,SEN117
T004734,SHP01170,2024-01-01 02:39:37,5.1,SEN191
T004735,SHP01170,2024-01-01 19:29:07,3.8,SEN141
T004736,SHP01170,2024-01-01 11:14:49,2.0,SEN181
T004737,SHP01171,2024-11-10 07:17:33,2.5,SEN188
T004738,SHP01171,2024-11-09 13:19:19,11.8,SEN142
T004739,SHP01171,2024-11-10 22:22:59,0.7,SEN195
T004740,SHP01172,2024-06-23 07:56:43,7.7,SEN146
T004741,SHP01172,2024-06-23 22:50:52,2.1,SEN166
T004742,SHP01172,2024-06-22 10:46:07,2.7,SEN114
T004743,SHP01172,2024-06-22 21:17:30,3.6,SEN171
T004744,SHP01172,2024-06-23 02:53:03,11.3,SEN137
T004745,SHP01173,2024-06-16 19:37:14,1.5,SEN140
T004746,SHP01173,2024-06-17 23:39:33,1.8,SEN144
T004747,SHP01173,2024-06-16 00:24:11,3.9,SEN120
T004748,SHP01173,2024-06-17 02:58:55,1.5,SEN168
T004749,SHP01174,2024-06-19 04:26:42,8.1,SEN198
T004750,SHP01174,2024-06-20 04:09:38,5.7,SEN189
T004751,SHP01174,2024-06-19 08:19:12,3.7,SEN140
T004752,SHP01174,2024-06-20 17:57:51,4.4,SEN131
T004753,SHP01174,2024-06-19 18:22:40,2.1,SEN123
T004754,SHP01175,2024-07-19 04:11:41,2.1,SEN197
T004756,SHP01175,2024-07-19 22:46:54,3.2,SEN166
T004757,SHP01175,2024-07-19 03:12:43,2.7,SEN122
T004758,SHP01176,2024-03-10 17:40:42,6.1,SEN142
T004759,SHP01176,2024-03-09 03:10:28,0.1,SEN163
T004760,SHP01176,2024-03-09 09:28:23,0.6,SEN134
T004761,SHP01176,2024-03-09 13:18:25,0.4,SEN148
T004762,SHP01176,2024-03-10 09:35:44,0.6,SEN155
T004763,SHP01177,2024-01-22 06:07:13,3.2,SEN186
T004764,SHP01177,2024-01-23 13:08:29,11.2,SEN105
T004765,SHP01177,2024-01-23 23:03:02,2.0,SEN100
T004766,SHP01177,2024-01-22 05:11:26,2.1,SEN174
T004767,SHP01178,2024-06-21 13:04:42,0.7,SEN199
T004768,SHP01178,2024-06-22 22:26:13,6.8,SEN132
T004769,SHP01178,2024-06-22 21:31:23,1.3,SEN170
T004770,SHP01178,2024-06-22 07:05:53,1.8,SEN193
T004771,SHP01178,2024-06-22 18:55:24,8.5,SEN165
T004772,SHP01179,2024-09-27 11:59:14,1.8,SEN193
T004773,SHP01179,2024-09-27 15:32:03,1.6,SEN169
T004774,SHP01180,2024-08-22 16:55:57,-18.0,SEN165
T004775,SHP01180,2024-08-21 00:46:18,-17.6,SEN127
T004776,SHP01180,2024-08-21 16:18:57,-15.5,SEN104
T004777,SHP01180,2024-08-22 09:21:14,-15.8,SEN106
T004778,SHP01180,2024-08-22 10:05:23,-15.1,SEN143
T004780,SHP01181,2024-06-10 01:49:32,8.7,SEN123
T004782,SHP01181,2024-06-10 14:33:58,1.7,SEN102
T004783,SHP01181,2024-06-10 03:36:14,11.7,SEN137
T004784,SHP01181,2024-06-11 15:48:50,11.7,SEN199
T004785,SHP01182,2024-04-28 09:52:16,-0.7,SEN192
T004786,SHP01182,2024-04-28 17:28:10,0.7,SEN150
T004787,SHP01182,2024-04-28 15:16:32,2.4,SEN134
T004788,SHP01182,2024-04-28 13:36:15,1.5,SEN133
T004789,SHP01183,2024-09-14 04:44:35,9.8,SEN122
T004790,SHP01183,2024-09-13 07:08:04,3.4,SEN131
T004791,SHP01183,2024-09-13 12:27:59,2.9,SEN155
T004792,SHP01183,2024-09-13 16:59:22,3.9,SEN191
T004793,SHP01183,2024-09-13 20:08:21,5.0,SEN145
T004794,SHP01183,2024-09-14 00:35:23,3.4,SEN112
T004795,SHP01184,2024-03-01 05:56:01,3.9,SEN107
T004796,SHP01184,2024-03-01 03:21:03,3.7,SEN196
T004797,SHP01184,2024-02-29 19:06:03,2.6,SEN145
T004798,SHP01185,2024-02-21 10:45:26,0.6,SEN172
T004799,SHP01185,2024-02-21 18:36:32,5.5,SEN198
T004800,SHP01186,2024-12-21 23:48:59,-14.8,SEN134
T004801,SHP01186,2024-12-21 02:31:26,-7.2,SEN162
T004802,SHP01186,2024-12-20 08:56:41,-17.7,SEN112
T004803,SHP01187,2024-08-20 15:06:27,0.7,SEN199
T004804,SHP01187,2024-08-20 02:06:58,-0.2,SEN115
T004805,SHP01187,2024-08-19 15:29:59,-1.0,SEN164
T004806,SHP01188,2024-04-01 22:17:22,1.2,SEN166
T004807,SHP01188,2024-04-01 15:08:52,1.1,SEN135
T004808,SHP01188,2024-03-31 22:44:37,9.4,SEN167
T004809,SHP01189,2024-12-19 05:59:57,3.7,SEN122
T004810,SHP01189,2024-12-19 17:53:55,2.4,SEN178
T004811,SHP01189,2024-12-20 19:56:15,1.5,SEN153
T004812,SHP01189,2024-12-19 20:54:30,11.6,SEN120
T004813,SHP01190,2024-03-26 03:58:46,2.2,SEN122
T004814,SHP01190,2024-03-26 12:12:25,0.9,SEN168
T004815,SHP01190,2024-03-27 09:46:42,3.0,SEN144
T004816,SHP01191,2024-11-25 02:55:44,1.9,SEN195
T004817,SHP01191,2024-11-25 19:26:38,4.3,SEN117
T004818,SHP01191,2024-11-25 17:19:22,4.1,SEN163
T004819,SHP01191,2024-11-24 20:11:01,3.9,SEN172
T004820,SHP01192,2024-08-25 06:24:32,14.8,SEN149
T004821,SHP01192,2024-08-25 12:50:16,14.1,SEN128
T004822,SHP01192,2024-08-25 13:19:24,20.3,SEN182
T004823,SHP01192,2024-08-25 03:30:53,13.5,SEN195
T004824,SHP01193,2024-01-18 09:36:38,-0.3,SEN167
T004825,SHP01193,2024-01-17 20:29:37,1.0,SEN159
T004826,SHP01193,2024-01-18 18:38:41,7.1,SEN154
T004828,SHP01194,2024-07-14 10:11:47,3.0,SEN112
T004829,SHP01194,2024-07-13 14:10:23,3.5,SEN170
T004830,SHP01194,2024-07-14 11:36:02,1.0,SEN171
T004831,SHP01194,2024-07-13 04:04:36,0.1,SEN169
T004832,SHP01195,2024-05-26 05:48:06,14.0,SEN144
T004833,SHP01195,2024-05-26 20:47:36,13.4,SEN136
T004834,SHP01195,2024-05-26 04:23:26,13.6,SEN178
T004835,SHP01195,2024-05-25 17:17:02,13.5,SEN197
T004836,SHP01195,2024-05-25 08:42:35,13.9,SEN158
T004837,SHP01196,2024-04-03 02:17:57,1.0,SEN113
T004838,SHP01196,2024-04-04 18:06:31,0.6,SEN123
T004839,SHP01196,2024-04-03 13:32:05,1.8,SEN139
T004840,SHP01196,2024-04-04 10:07:36,-0.9,SEN124
T004841,SHP01197,2024-12-03 10:09:07,3.3,SEN168
T004842,SHP01197,2024-12-03 17:54:45,3.3,SEN122
T004843,SHP01197,2024-12-03 11:54:28,4.1,SEN185
T004844,SHP01197,2024-12-03 09:01:36,1.3,SEN188
T004845,SHP01197,2024-12-02 11:50:09,10.2,SEN184
T004846,SHP01197,2024-12-02 21:27:34,2.4,SEN160
T004847,SHP01198,2024-02-19 21:42:16,8.6,SEN131
T004848,SHP01198,2024-02-18 16:20:09,2.4,SEN116
T004849,SHP01199,2024-05-06 15:13:37,11.9,SEN152
T004850,SHP01199,2024-05-07 07:55:40,9.7,SEN182
T004851,SHP01200,2024-07-28 11:48:51,1.2,SEN156
T004852,SHP01200,2024-07-28 14:04:08,2.1,SEN166
T004854,SHP01200,2024-07-28 20:08:10,1.7,SEN128
T004855,SHP01200,2024-07-28 10:29:42,6.6,SEN199
T004857,SHP01201,2024-09-28 11:55:10,2.2,SEN122
T004858,SHP01201,2024-09-28 22:08:21,2.5,SEN106
T004859,SHP01201,2024-09-27 10:15:38,1.1,SEN162
T004860,SHP01202,2024-01-01 09:26:30,0.2,SEN174
T004861,SHP01202,2024-01-01 14:01:07,1.5,SEN172
T004863,SHP01202,2024-01-02 06:05:53,0.4,SEN119
T004864,SHP01202,2024-01-01 00:58:32,8.4,SEN170
T004865,SHP01202,2024-01-02 13:52:18,-0.6,SEN112
T004866,SHP01203,2024-01-22 08:03:16,3.3,SEN176
T004867,SHP01203,2024-01-21 04:07:07,0.7,SEN162
T004868,SHP01203,2024-01-21 12:09:40,1.4,SEN174
T004869,SHP01203,2024-01-22 03:07:22,10.1,SEN150
T004870,SHP01204,2024-12-23 08:11:35,2.8,SEN101
T004871,SHP01204,2024-12-23 10:13:56,0.0,SEN180
T004873,SHP01204,2024-12-22 23:13:15,2.6,SEN186
T004874,SHP01204,2024-12-23 22:50:45,6.3,SEN188
T004876,SHP01205,2024-05-21 00:46:52,1.2,SEN105
T004878,SHP01205,2024-05-20 15:55:50,0.6,SEN123
T004879,SHP01205,2024-05-20 12:17:20,3.5,SEN197
T004881,SHP01206,2024-08-25 23:14:05,0.3,SEN156
T004882,SHP01206,2024-08-26 13:46:36,1.7,SEN116
T004883,SHP01206,2024-08-25 16:04:14,1.5,SEN161
T004884,SHP01206,2024-08-25 03:20:26,-0.4,SEN138
T004885,SHP01206,2024-08-26 04:45:53,0.8,SEN132
T004886,SHP01207,2024-01-09 06:13:05,1.9,SEN187
T004887,SHP01207,2024-01-08 01:25:57,3.5,SEN152
T004889,SHP01208,2024-03-23 18:51:56,12.0,SEN190
T004890,SHP01209,2024-12-04 08:05:17,0.5,SEN160
T004891,SHP01209,2024-12-04 19:59:50,1.5,SEN111
T004892,SHP01209,2024-12-03 08:10:24,1.3,SEN198
T004893,SHP01209,2024-12-04 00:01:18,0.2,SEN131
T004894,SHP01209,2024-12-03 10:27:54,7.9,SEN144
T004895,SHP01210,2024-11-11 20:01:24,4.0,SEN147
T004896,SHP01210,2024-11-10 15:38:39,3.5,SEN157
T004897,SHP01210,2024-11-10 23:30:06,3.6,SEN140
T004898,SHP01211,2024-06-23 04:29:36,2.2,SEN107
T004899,SHP01211,2024-06-24 09:03:05,0.7,SEN183
T004900,SHP01212,2024-10-15 18:31:42,1.8,SEN192
T004901,SHP01212,2024-10-16 21:06:05,2.7,SEN123
T004902,SHP01212,2024-10-16 05:15:03,0.4,SEN181
T004903,SHP01212,2024-10-15 19:26:03,5.6,SEN130
T004904,SHP01212,2024-10-15 08:27:02,2.3,SEN156
T004905,SHP01212,2024-10-15 12:16:19,2.8,SEN174
T004906,SHP01213,2024-10-15 05:02:50,0.3,SEN143
T004907,SHP01213,2024-10-14 10:27:00,4.0,SEN102
T004908,SHP01214,2024-10-07 06:57:52,2.8,SEN115
T004909,SHP01214,2024-10-08 08:35:00,6.4,SEN149
T004910,SHP01215,2024-02-18 17:45:57,10.0,SEN191
T004911,SHP01215,2024-02-17 14:25:19,12.4,SEN164
T004912,SHP01215,2024-02-18 07:23:37,8.8,SEN197
T004913,SHP01215,2024-02-18 17:56:05,18.0,SEN188
T004914,SHP01216,2024-09-08 06:17:16,4.0,SEN177
T004915,SHP01216,2024-09-07 23:10:15,3.7,SEN180
T004916,SHP01216,2024-09-08 04:35:36,10.1,SEN174
T004917,SHP01216,2024-09-07 22:07:08,1.6,SEN189
T004918,SHP01216,2024-09-08 00:48:28,1.4,SEN174
T004919,SHP01217,2024-08-20 09:16:58,3.9,SEN177
T004920,SHP01217,2024-08-20 20:39:41,3.1,SEN141
T004921,SHP01218,2024-01-25 15:27:37,0.7,SEN161
T004922,SHP01218,2024-01-25 03:32:46,2.6,SEN127
T004923,SHP01218,2024-01-24 10:10:58,10.6,SEN116
T004924,SHP01218,2024-01-24 22:36:22,2.3,SEN133
T004925,SHP01219,2024-06-02 20:51:31,0.3,SEN169
T004926,SHP01219,2024-06-02 17:15:57,6.3,SEN161
T004927,SHP01219,2024-06-03 05:09:40,0.5,SEN108
T004928,SHP01219,2024-06-03 06:01:09,0.7,SEN147
T004929,SHP01219,2024-06-03 14:13:54,2.4,SEN196
T004930,SHP01220,2024-03-22 19:32:42,14.3,SEN143
T004931,SHP01220,2024-03-21 10:33:55,13.3,SEN147
T004932,SHP01221,2024-06-17 15:30:42,9.5,SEN162
T004933,SHP01221,2024-06-18 19:06:57,3.5,SEN124
T004934,SHP01221,2024-06-18 12:51:12,2.7,SEN170
T004935,SHP01221,2024-06-18 05:12:03,9.7,SEN128
T004936,SHP01222,2024-05-14 16:59:07,0.6,SEN167
T004937,SHP01222,2024-05-14 10:51:27,0.4,SEN124
T004938,SHP01222,2024-05-14 07:08:53,3.6,SEN138
T004940,SHP01223,2024-12-24 19:47:35,8.0,SEN186
T004941,SHP01223,2024-12-25 08:51:12,0.1,SEN166
T004942,SHP01223,2024-12-25 20:19:06,3.0,SEN115
T004944,SHP01224,2024-01-26 23:02:55,3.7,SEN151
T004945,SHP01224,2024-01-27 21:12:51,3.3,SEN196
T004946,SHP01224,2024-01-27 02:03:39,2.7,SEN183
T004947,SHP01224,2024-01-26 05:13:33,2.1,SEN171
T004948,SHP01224,2024-01-27 08:39:38,8.4,SEN153
T004949,SHP01224,2024-01-27 22:22:39,2.0,SEN132
T004950,SHP01225,2024-04-01 21:26:01,0.8,SEN198
T004951,SHP01225,2024-04-01 18:05:33,1.9,SEN149
T004952,SHP01225,2024-04-02 12:36:50,4.4,SEN131
T004954,SHP01225,2024-04-01 19:36:15,1.2,SEN129
T004956,SHP01226,2024-06-14 09:14:05,14.7,SEN121
T004957,SHP01226,2024-06-13 03:33:52,14.2,SEN100
T004958,SHP01227,2024-03-26 02:22:18,2.6,SEN181
T004959,SHP01227,2024-03-25 15:02:04,2.6,SEN141
T004961,SHP01228,2024-03-17 22:42:55,4.0,SEN196
T004962,SHP01228,2024-03-18 17:29:10,3.2,SEN182
T004963,SHP01228,2024-03-17 03:38:58,2.3,SEN145
T004965,SHP01229,2024-10-23 11:35:28,2.1,SEN140
T004966,SHP01229,2024-10-22 04:28:13,2.4,SEN196
T004967,SHP01229,2024-10-22 11:07:42,3.9,SEN155
T004968,SHP01229,2024-10-23 06:59:10,2.5,SEN167
T004969,SHP01229,2024-10-22 14:22:23,1.8,SEN195
T004970,SHP01230,2024-08-11 07:25:11,1.4,SEN146
T004971,SHP01230,2024-08-11 14:23:23,1.0,SEN178
T004972,SHP01230,2024-08-10 12:40:09,3.8,SEN192
T004973,SHP01230,2024-08-11 20:06:11,1.6,SEN131
T004974,SHP01230,2024-08-10 16:16:10,6.6,SEN132
T004975,SHP01230,2024-08-10 11:22:34,1.9,SEN181
T004976,SHP01231,2024-07-12 13:09:35,0.9,SEN158
T004977,SHP01231,2024-07-13 15:06:40,1.5,SEN179
T004978,SHP01231,2024-07-13 03:00:49,2.2,SEN166
T004979,SHP01232,2024-01-23 17:46:57,2.0,SEN168
T004980,SHP01232,2024-01-23 11:03:45,5.8,SEN176
T004981,SHP01232,2024-01-23 20:04:15,3.1,SEN141
T004982,SHP01232,2024-01-22 16:49:57,1.3,SEN114
T004983,SHP01232,2024-01-23 02:25:31,1.5,SEN136
T004984,SHP01233,2024-02-04 03:26:21,2.3,SEN135
T004985,SHP01233,2024-02-03 19:37:11,0.7,SEN184
T004986,SHP01234,2024-11-26 05:16:59,-0.6,SEN131
T004988,SHP01234,2024-11-25 17:50:57,-0.3,SEN124
T004989,SHP01234,2024-11-26 21:21:16,4.9,SEN140
T004991,SHP01235,2024-05-05 00:10:51,5.2,SEN193
T004992,SHP01235,2024-05-05 19:58:44,4.4,SEN167
T004993,SHP01235,2024-05-05 06:12:06,4.0,SEN181
T004994,SHP01235,2024-05-05 02:29:50,4.6,SEN199
T004995,SHP01235,2024-05-04 09:08:11,3.9,SEN154
T004996,SHP01235,2024-05-04 22:30:19,4.4,SEN128
T004997,SHP01236,2024-03-22 11:52:06,-16.5,SEN155
T004998,SHP01236,2024-03-23 03:19:21,-11.7,SEN184
T004999,SHP01236,2024-03-23 14:53:59,-16.5,SEN142
T005001,SHP01236,2024-03-22 02:13:32,-16.9,SEN190
T005002,SHP01236,2024-03-23 21:22:02,-16.8,SEN193
T005003,SHP01237,2024-01-21 21:11:21,-0.9,SEN129
T005004,SHP01237,2024-01-21 07:04:59,1.1,SEN145
T005005,SHP01238,2024-10-05 13:54:11,0.6,SEN130
T005006,SHP01238,2024-10-06 08:11:38,2.5,SEN194
T005007,SHP01238,2024-10-05 03:14:56,2.0,SEN156
T005008,SHP01239,2024-10-22 12:59:27,0.7,SEN192
T005010,SHP01239,2024-10-22 18:12:17,-0.7,SEN170
T005011,SHP01239,2024-10-22 00:17:20,-0.9,SEN164
T005012,SHP01240,2024-05-21 15:08:25,1.3,SEN125
T005013,SHP01240,2024-05-21 17:29:57,3.2,SEN194
T005014,SHP01240,2024-05-21 22:54:23,2.5,SEN155
T005015,SHP01240,2024-05-22 21:23:12,3.5,SEN104
T005016,SHP01241,2024-04-20 16:45:41,-15.1,SEN124
T005017,SHP01241,2024-04-20 19:56:22,-11.7,SEN123
T005018,SHP01241,2024-04-20 05:07:27,-17.6,SEN149
T005019,SHP01241,2024-04-21 13:30:23,-16.3,SEN123
T005020,SHP01241,2024-04-21 20:58:11,-15.2,SEN128
T005021,SHP01242,2024-12-31 13:00:12,5.3,SEN114
T005022,SHP01242,2024-12-31 03:31:41,5.8,SEN139
T005023,SHP01242,2024-12-30 23:00:47,3.9,SEN100
T005024,SHP01242,2024-12-30 09:13:34,9.4,SEN104
T005025,SHP01242,2024-12-31 01:28:24,10.2,SEN104
T005026,SHP01243,2024-03-10 00:05:21,2.7,SEN154
